# Temperature
# Station: ZBAA
# Latitude:40.0700  Longitude:116.5800
# Time (UTC+8):20190101-20200216
# Date,Time,Height,Degree Celsius,Source,ErrFlag,Details
20190105,033000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190105,040000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190105,043000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190105,050000,30.0000,-4.0000,"GTS_AAXX",0,"0"
20190105,050000,30.0000,-11.0000,"GTS_METAR",0,"0"
20190105,053000,30.0000,-11.0000,"GTS_METAR",0,"0"
20190105,060000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190105,063000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190105,070000,30.0000,-7.0000,"GTS_METAR",0,"0"
20190105,073000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190105,080000,30.0000,-5.6000,"GTS_AAXX",0,"0"
20190105,080000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190105,083000,30.0000,-5.0000,"GTS_METAR",0,"0"
20190105,090000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190105,093000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190105,100000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190105,103000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190105,110000,30.0000,-2.2000,"GTS_AAXX",0,"0"
20190105,110000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190105,113000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190105,120000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190105,123000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190105,130000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190105,133000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190105,140000,30.0000,-0.8000,"GTS_AAXX",0,"0"
20190105,140000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190105,143000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190105,150000,30.0000,1.0000,"GTS_METAR",0,"0"
20190105,153000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190105,160000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190105,163000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190105,170000,30.0000,-1.1000,"GTS_AAXX",0,"0"
20190105,170000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190105,173000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190105,180000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190105,183000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190105,190000,30.0000,-5.0000,"GTS_METAR",0,"0"
20190105,193000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190105,200000,30.0000,-3.1000,"GTS_AAXX",0,"0"
20190105,200000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190105,203000,30.0000,-5.0000,"GTS_METAR",0,"0"
20190105,210000,30.0000,-5.0000,"GTS_METAR",0,"0"
20190105,213000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190105,220000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190105,223000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190105,230000,30.0000,-3.6000,"GTS_AAXX",0,"0"
20190105,230000,30.0000,-7.0000,"GTS_METAR",0,"0"
20190105,233000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190106,000000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190106,003000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190106,010000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190106,013000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190106,020000,30.0000,-6.3000,"GTS_AAXX",0,"0"
20190106,020000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190106,023000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190106,030000,30.0000,-7.0000,"GTS_METAR",0,"0"
20190106,033000,30.0000,-11.0000,"GTS_METAR",0,"0"
20190106,040000,30.0000,-11.0000,"GTS_METAR",0,"0"
20190106,043000,30.0000,-11.0000,"GTS_METAR",0,"0"
20190106,050000,30.0000,-8.5000,"GTS_AAXX",0,"0"
20190106,050000,30.0000,-12.0000,"GTS_METAR",0,"0"
20190106,053000,30.0000,-12.0000,"GTS_METAR",0,"0"
20190106,060000,30.0000,-12.0000,"GTS_METAR",0,"0"
20190106,063000,30.0000,-13.0000,"GTS_METAR",0,"0"
20190106,070000,30.0000,-13.0000,"GTS_METAR",0,"0"
20190106,073000,30.0000,-13.0000,"GTS_METAR",0,"0"
20190106,080000,30.0000,-9.6000,"GTS_AAXX",0,"0"
20190106,080000,30.0000,-13.0000,"GTS_METAR",0,"0"
20190106,083000,30.0000,-12.0000,"GTS_METAR",0,"0"
20190106,090000,30.0000,-10.0000,"GTS_METAR",0,"0"
20190106,093000,30.0000,-7.0000,"GTS_METAR",0,"0"
20190106,100000,30.0000,-5.0000,"GTS_METAR",0,"0"
20190106,103000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190106,110000,30.0000,-2.6000,"GTS_AAXX",0,"0"
20190106,110000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190106,113000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190106,120000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190106,123000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190106,130000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190106,133000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190106,140000,30.0000,0.4000,"GTS_AAXX",0,"0"
20190106,140000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190106,143000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190106,150000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190106,153000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190106,160000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190106,163000,30.0000,-1.0000,"GTS_METAR",0,"0"
20190106,170000,30.0000,-1.0000,"GTS_AAXX",0,"0"
20190106,170000,30.0000,-4.0000,"GTS_METAR",0,"0"
20190106,173000,30.0000,-3.0000,"GTS_METAR",0,"0"
20190106,180000,30.0000,-7.0000,"GTS_METAR",0,"0"
20190106,183000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190106,190000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190106,193000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190106,200000,30.0000,-5.6000,"GTS_AAXX",0,"0"
20190106,200000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190106,203000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190106,210000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190106,213000,30.0000,-10.0000,"GTS_METAR",0,"0"
20190106,220000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190106,223000,30.0000,-12.0000,"GTS_METAR",0,"0"
20190106,230000,30.0000,-6.1000,"GTS_AAXX",0,"0"
20190106,230000,30.0000,-10.0000,"GTS_METAR",0,"0"
20190106,233000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190107,000000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190107,003000,30.0000,-6.0000,"GTS_METAR",0,"0"
20190107,010000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190107,013000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190107,020000,30.0000,-7.8000,"GTS_AAXX",0,"0"
20190107,020000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190107,023000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190107,030000,30.0000,-10.0000,"GTS_METAR",0,"0"
20190107,033000,30.0000,-10.0000,"GTS_METAR",0,"0"
20190107,040000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190107,043000,30.0000,-10.0000,"GTS_METAR",0,"0"
20190107,050000,30.0000,-8.8000,"GTS_AAXX",0,"0"
20190107,050000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190107,053000,30.0000,-10.0000,"GTS_METAR",0,"0"
20190107,060000,30.0000,-9.0000,"GTS_METAR",0,"0"
20190107,063000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190107,070000,30.0000,-7.0000,"GTS_METAR",0,"0"
20190107,073000,30.0000,-7.0000,"GTS_METAR",0,"0"
20190107,080000,30.0000,-7.0000,"GTS_AAXX",0,"0"
20190107,080000,30.0000,-8.0000,"GTS_METAR",0,"0"
20190107,083000,30.0000,-5.0000,"GTS_METAR",0,"0"
20190107,090000,30.0000,-2.0000,"GTS_METAR",0,"0"
20190107,093000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190107,100000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190107,103000,30.0000,-0.0000,"GTS_METAR",0,"0"
20190107,110000,30.0000,1.5000,"GTS_AAXX",0,"0"
20190107,110000,30.0000,1.0000,"GTS_METAR",0,"0"
